event_id,session_id,participant_id,student_id,student_name,timestamp,event_type,description,speech_context
EVT00003296,SES000018,PAR000256,STU024,Xena Adeyemi,2025-09-25 12:18:27,Attention,Focused,Make sure to test your functions
EVT00003297,SES000018,PAR000256,STU024,Xena Adeyemi,2025-09-25 12:02:32,Fatigue,Eyes closed,Any questions so far
EVT00003298,SES000018,PAR000256,STU024,Xena Adeyemi,2025-09-25 12:29:12,Hand Motion,Hand Detected,Remember to commit your changes regularly
EVT00003299,SES000018,PAR000256,STU024,Xena Adeyemi,2025-09-25 11:55:30,Attention,Distracted (looking sideways and up),Can anyone explain what a variable is
EVT00003300,SES000018,PAR000256,STU024,Xena Adeyemi,2025-09-25 12:00:19,Attention,Distracted (looking sideways and up),Please open your IDEs and follow along
EVT00003301,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:04:46,Attention,Focused,The API endpoint returns a JSON response
EVT00003302,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:39:37,Hand Motion,Hand Not Detected,The API endpoint returns a JSON response
EVT00003303,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 11:59:06,Hand Motion,Hand Detected,The database schema looks like this
EVT00003304,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:33:45,Attention,Distracted (looking sideways and up),Please pay attention to this section
EVT00003305,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:13:36,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00003306,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:04:10,Attention,Focused,Make sure to test your functions
EVT00003307,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:39:10,Attention,Focused,This concept is very important for the exam
EVT00003308,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:44:51,Hand Motion,Hand Not Detected,Remember to commit your changes regularly
EVT00003309,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 11:51:28,Hand Motion,Hand Detected,Let's debug this code together
EVT00003310,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 11:56:51,Attention,Distracted (looking sideways and down),Today we will discuss loops and conditionals
EVT00003311,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 12:37:32,Attention,Focused,Let's take a five minute break
EVT00003312,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 11:57:28,Hand Motion,Hand Not Detected,This is the final topic for today
EVT00003313,SES000018,PAR000257,STU054,Blessing Okonkwo,2025-09-25 11:57:44,Hand Motion,Hand Detected,Group discussion starts now
EVT00003314,SES000018,PAR000258,STU004,Diana Nwosu,2025-09-25 12:32:06,Attention,Distracted (looking sideways and down),Any questions so far
EVT00003315,SES000018,PAR000258,STU004,Diana Nwosu,2025-09-25 12:42:07,Attention,Distracted (looking away),Let's look at this example together
EVT00003316,SES000018,PAR000258,STU004,Diana Nwosu,2025-09-25 12:07:37,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00003317,SES000018,PAR000258,STU004,Diana Nwosu,2025-09-25 12:41:47,Attention,Distracted (looking sideways and up),Who can tell me the difference between SQL and NoSQL
EVT00003318,SES000018,PAR000258,STU004,Diana Nwosu,2025-09-25 12:14:55,Attention,Distracted (looking sideways and up),Can anyone explain what a variable is
EVT00003319,SES000018,PAR000258,STU004,Diana Nwosu,2025-09-25 11:57:10,Attention,Focused,The database schema looks like this
EVT00003320,SES000018,PAR000259,STU068,Peace Mohammed,2025-09-25 12:33:38,Attention,Focused,Let's look at this example together
EVT00003321,SES000018,PAR000259,STU068,Peace Mohammed,2025-09-25 12:26:34,Fatigue,Drowsy,Today we will discuss loops and conditionals
EVT00003322,SES000018,PAR000259,STU068,Peace Mohammed,2025-09-25 12:42:57,Attention,Focused,Let's look at this example together
EVT00003323,SES000018,PAR000259,STU068,Peace Mohammed,2025-09-25 12:33:14,Attention,Distracted (looking sideways and up),This concept is very important for the exam
EVT00003324,SES000018,PAR000259,STU068,Peace Mohammed,2025-09-25 12:30:46,Hand Motion,Hand Detected,Please open your IDEs and follow along
EVT00003325,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 11:59:23,Attention,Distracted (looking sideways and up),Let's take a five minute break
EVT00003326,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 11:53:23,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00003327,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 12:29:06,Attention,Distracted (looking sideways and up),Can anyone explain what a variable is
EVT00003328,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 12:14:52,Attention,Distracted (looking sideways and up),Who can tell me the difference between SQL and NoSQL
EVT00003329,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 11:56:44,Hand Motion,Hand Detected,Please pay attention to this section
EVT00003330,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 12:19:41,Attention,Distracted (looking sideways and down),Remember to commit your changes regularly
EVT00003331,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 11:53:42,Attention,Focused,This is the final topic for today
EVT00003332,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 12:04:50,Attention,Distracted (looking sideways and up),This is the final topic for today
EVT00003333,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 12:22:03,Hand Motion,Hand Not Detected,The assignment is due next Friday
EVT00003334,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 12:07:02,Fatigue,Eyes closed,Who can tell me the difference between SQL and NoSQL
EVT00003335,SES000018,PAR000260,STU041,Olu Mohammed,2025-09-25 12:00:49,Attention,Distracted (looking away),The project requirements are on the portal
EVT00003336,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:10:19,Hand Motion,Hand Not Detected,Please open your IDEs and follow along
EVT00003337,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:00:22,Fatigue,Drowsy,Let's take a five minute break
EVT00003338,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:14:49,Attention,Distracted (looking sideways and down),The assignment is due next Friday
EVT00003339,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:42:07,Attention,Focused,Please submit your work before leaving
EVT00003340,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:35:57,Fatigue,Blinking rate high,Please submit your work before leaving
EVT00003341,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:19:41,Fatigue,Drowsy,Who can tell me the difference between SQL and NoSQL
EVT00003342,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:38:16,Attention,Focused,Please open your IDEs and follow along
EVT00003343,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:03:17,Hand Motion,Hand Detected,Group discussion starts now
EVT00003344,SES000018,PAR000261,STU049,Wunmi Hassan,2025-09-25 12:20:15,Fatigue,Blinking rate high,The database schema looks like this
EVT00003345,SES000018,PAR000262,STU033,Gbenga Johnson,2025-09-25 12:06:27,Hand Motion,Hand Detected,Let's look at this example together
EVT00003346,SES000018,PAR000262,STU033,Gbenga Johnson,2025-09-25 12:17:31,Fatigue,Drowsy,Make sure to test your functions
EVT00003347,SES000018,PAR000262,STU033,Gbenga Johnson,2025-09-25 11:55:26,Attention,Distracted (looking sideways and down),Can anyone explain what a variable is
EVT00003348,SES000018,PAR000263,STU012,Linda Bello,2025-09-25 12:12:35,Fatigue,Blinking rate high,Group discussion starts now
EVT00003349,SES000018,PAR000263,STU012,Linda Bello,2025-09-25 12:11:14,Attention,Distracted (looking sideways and up),Let me show you how this works in practice
EVT00003350,SES000018,PAR000263,STU012,Linda Bello,2025-09-25 12:11:20,Attention,Distracted (looking sideways and down),This concept is very important for the exam
EVT00003351,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 12:31:05,Attention,Distracted (looking sideways and up),Today we will discuss loops and conditionals
EVT00003352,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 12:03:17,Attention,Focused,Let's debug this code together
EVT00003353,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 12:17:14,Hand Motion,Hand Detected,Please pay attention to this section
EVT00003354,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 12:20:32,Hand Motion,Hand Detected,This is the final topic for today
EVT00003355,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 12:03:48,Attention,Focused,Group discussion starts now
EVT00003356,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 11:56:18,Hand Motion,Hand Not Detected,Today we will discuss loops and conditionals
EVT00003357,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 12:32:39,Attention,Distracted (looking sideways and up),The database schema looks like this
EVT00003358,SES000018,PAR000264,STU008,Hannah Nwosu,2025-09-25 12:34:43,Fatigue,Blinking rate high,Group discussion starts now
EVT00003359,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 11:54:14,Attention,Focused,The database schema looks like this
EVT00003360,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:41:15,Hand Motion,Hand Detected,Can anyone explain what a variable is
EVT00003361,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:27:42,Hand Motion,Hand Detected,Let's look at this example together
EVT00003362,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:05:52,Hand Motion,Hand Detected,Please submit your work before leaving
EVT00003363,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:32:12,Hand Motion,Hand Not Detected,Please open your IDEs and follow along
EVT00003364,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:03:09,Attention,Distracted (looking away),The API endpoint returns a JSON response
EVT00003365,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:05:52,Attention,Focused,Let's take a five minute break
EVT00003366,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:37:40,Attention,Focused,This is the final topic for today
EVT00003367,SES000018,PAR000265,STU007,George Okonkwo,2025-09-25 12:32:29,Fatigue,Blinking rate high,Who can tell me the difference between SQL and NoSQL
EVT00003368,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:13:16,Fatigue,Yawning detected,Let's take a five minute break
EVT00003369,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:36:32,Attention,Distracted (looking sideways and up),Let's look at this example together
EVT00003370,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:10:06,Hand Motion,Hand Not Detected,Let's look at this example together
EVT00003371,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:20:27,Attention,Distracted (looking sideways and up),The project requirements are on the portal
EVT00003372,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:23:59,Attention,Focused,This is the final topic for today
EVT00003373,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:17:27,Fatigue,Yawning detected,The assignment is due next Friday
EVT00003374,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 11:45:45,Hand Motion,Hand Detected,Can anyone explain what a variable is
EVT00003375,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:32:36,Attention,Distracted (looking sideways and down),Let's debug this code together
EVT00003376,SES000018,PAR000266,STU035,Ifeanyi Abubakar,2025-09-25 12:11:17,Attention,Distracted (looking away),Remember to commit your changes regularly
EVT00003377,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 12:00:23,Fatigue,Yawning detected,Can anyone explain what a variable is
EVT00003378,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:24:33,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00003379,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:49:25,Hand Motion,Hand Detected,Let's take a five minute break
EVT00003380,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:41:58,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00003381,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 12:04:48,Attention,Distracted (looking sideways and down),The assignment is due next Friday
EVT00003382,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:46:24,Fatigue,Yawning detected,Any questions so far
EVT00003383,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:37:42,Attention,Distracted (looking away),Make sure to test your functions
EVT00003384,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:52:51,Attention,Focused,Today we will discuss loops and conditionals
EVT00003385,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 12:01:38,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00003386,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:38:24,Attention,Distracted (looking sideways and up),The database schema looks like this
EVT00003387,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:55:09,Hand Motion,Hand Not Detected,Let's take a five minute break
EVT00003388,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:41:08,Fatigue,Blinking rate high,This concept is very important for the exam
EVT00003389,SES000019,PAR000267,STU013,Michael Johnson,2025-09-27 11:29:47,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00003390,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:53:36,Hand Motion,Hand Detected,The database schema looks like this
EVT00003391,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:56:31,Fatigue,Blinking rate high,Today we will discuss loops and conditionals
EVT00003392,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:59:36,Hand Motion,Hand Detected,Please pay attention to this section
EVT00003393,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:11:29,Fatigue,Drowsy,Can anyone explain what a variable is
EVT00003394,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:19:54,Hand Motion,Hand Detected,Let's look at this example together
EVT00003395,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:39:12,Fatigue,Drowsy,This is the final topic for today
EVT00003396,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:04:01,Attention,Focused,Can anyone explain what a variable is
EVT00003397,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:54:03,Attention,Distracted (looking sideways and down),Make sure to test your functions
EVT00003398,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 12:05:33,Fatigue,Eyes closed,Today we will discuss loops and conditionals
EVT00003399,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:34:23,Attention,Distracted (looking sideways and down),Make sure to test your functions
EVT00003400,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:14:06,Fatigue,Blinking rate high,The project requirements are on the portal
EVT00003401,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:07:28,Hand Motion,Hand Detected,Let's debug this code together
EVT00003402,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 12:05:31,Attention,Focused,Please pay attention to this section
EVT00003403,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:30:34,Hand Motion,Hand Not Detected,This concept is very important for the exam
EVT00003404,SES000019,PAR000268,STU032,Funmi Mohammed,2025-09-27 11:54:44,Fatigue,Blinking rate high,This is the final topic for today
EVT00003405,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 11:04:49,Hand Motion,Hand Not Detected,Please open your IDEs and follow along
EVT00003406,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 11:39:49,Attention,Distracted (looking sideways and down),Any questions so far
EVT00003407,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 11:08:07,Attention,Distracted (looking sideways and down),Let's debug this code together
EVT00003408,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 11:36:00,Fatigue,Yawning detected,Let me show you how this works in practice
EVT00003409,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 11:48:37,Attention,Distracted (looking away),The project requirements are on the portal
EVT00003410,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 11:06:37,Attention,Distracted (looking sideways and up),Make sure to test your functions
EVT00003411,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 12:01:08,Hand Motion,Hand Not Detected,The project requirements are on the portal
EVT00003412,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 11:28:31,Attention,Distracted (looking sideways and up),Let's debug this code together
EVT00003413,SES000019,PAR000269,STU072,Temitope Adeyemi,2025-09-27 12:03:57,Attention,Distracted (looking sideways and up),The project requirements are on the portal
EVT00003414,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:21:05,Fatigue,Blinking rate high,Let's debug this code together
EVT00003415,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 12:12:17,Hand Motion,Hand Not Detected,Let me show you how this works in practice
EVT00003416,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 12:05:24,Attention,Focused,Let's look at this example together
EVT00003417,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:41:48,Hand Motion,Hand Detected,Please submit your work before leaving
EVT00003418,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:44:16,Fatigue,Yawning detected,Let's take a five minute break
EVT00003419,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:53:45,Attention,Focused,The assignment is due next Friday
EVT00003420,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:33:27,Fatigue,Blinking rate high,Can anyone explain what a variable is
EVT00003421,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:17:01,Attention,Distracted (looking away),Make sure to test your functions
EVT00003422,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 12:12:52,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00003423,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:16:21,Attention,Focused,This is the final topic for today
EVT00003424,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 12:02:53,Attention,Distracted (looking sideways and up),The project requirements are on the portal
EVT00003425,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:20:39,Attention,Focused,This is the final topic for today
EVT00003426,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 12:10:03,Attention,Focused,Let's debug this code together
EVT00003427,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:12:08,Hand Motion,Hand Not Detected,Let's look at this example together
EVT00003428,SES000019,PAR000270,STU017,Quinn Smith,2025-09-27 11:41:00,Attention,Focused,Any questions so far
EVT00003429,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 11:28:44,Hand Motion,Hand Not Detected,Please open your IDEs and follow along
EVT00003430,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 11:49:32,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00003431,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 12:07:29,Attention,Distracted (looking sideways and up),Make sure to test your functions
EVT00003432,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 11:51:16,Fatigue,Yawning detected,This is the final topic for today
EVT00003433,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 11:42:37,Attention,Focused,Today we will discuss loops and conditionals
EVT00003434,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 12:02:45,Fatigue,Drowsy,The project requirements are on the portal
EVT00003435,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 11:57:32,Fatigue,Yawning detected,Please submit your work before leaving
EVT00003436,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 12:00:27,Attention,Focused,Can anyone explain what a variable is
EVT00003437,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 11:23:13,Fatigue,Yawning detected,The assignment is due next Friday
EVT00003438,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 12:07:17,Attention,Distracted (looking sideways and down),Any questions so far
EVT00003439,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 12:02:31,Attention,Distracted (looking away),Group discussion starts now
EVT00003440,SES000019,PAR000271,STU039,Musa Johnson,2025-09-27 11:43:18,Attention,Focused,The project requirements are on the portal
EVT00003441,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:28:06,Hand Motion,Hand Detected,The API endpoint returns a JSON response
EVT00003442,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 12:09:09,Fatigue,Yawning detected,Today we will discuss loops and conditionals
EVT00003443,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:43:18,Hand Motion,Hand Not Detected,Please pay attention to this section
EVT00003444,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:43:43,Attention,Distracted (looking sideways and down),This concept is very important for the exam
EVT00003445,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:58:40,Hand Motion,Hand Detected,Please pay attention to this section
EVT00003446,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:33:25,Attention,Focused,Any questions so far
EVT00003447,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:39:21,Hand Motion,Hand Detected,Can anyone explain what a variable is
EVT00003448,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:37:07,Hand Motion,Hand Detected,This is the final topic for today
EVT00003449,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:03:06,Attention,Distracted (looking sideways and up),Let me show you how this works in practice
EVT00003450,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:54:15,Attention,Distracted (looking sideways and up),Please open your IDEs and follow along
EVT00003451,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:08:44,Attention,Focused,Who can tell me the difference between SQL and NoSQL
EVT00003452,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:37:55,Hand Motion,Hand Detected,Let's debug this code together
EVT00003453,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 12:03:01,Hand Motion,Hand Not Detected,Group discussion starts now
EVT00003454,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 11:05:13,Fatigue,Eyes closed,Group discussion starts now
EVT00003455,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 12:12:38,Hand Motion,Hand Detected,Make sure to test your functions
EVT00003456,SES000019,PAR000272,STU073,Umaru Hassan,2025-09-27 12:04:40,Fatigue,Yawning detected,Remember to commit your changes regularly
EVT00003457,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 12:12:06,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00003458,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 12:13:35,Attention,Focused,Let's take a five minute break
EVT00003459,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:35:31,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00003460,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 12:14:13,Hand Motion,Hand Detected,Let's look at this example together
EVT00003461,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:16:49,Attention,Focused,Please submit your work before leaving
EVT00003462,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 12:14:04,Fatigue,Eyes closed,Any questions so far
EVT00003463,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:17:12,Hand Motion,Hand Not Detected,Any questions so far
EVT00003464,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:49:17,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00003465,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:46:28,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00003466,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:35:10,Attention,Focused,Make sure to test your functions
EVT00003467,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:47:49,Attention,Focused,Remember to commit your changes regularly
EVT00003468,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:33:44,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00003469,SES000019,PAR000273,STU053,Abdul Nwosu,2025-09-27 11:52:52,Hand Motion,Hand Detected,The project requirements are on the portal
EVT00003470,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:35:51,Attention,Distracted (looking sideways and down),Please submit your work before leaving
EVT00003471,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:56:35,Hand Motion,Hand Detected,Please submit your work before leaving
EVT00003472,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 12:03:34,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00003473,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:03:41,Attention,Focused,The API endpoint returns a JSON response
EVT00003474,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:25:34,Attention,Distracted (looking away),Group discussion starts now
EVT00003475,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:35:43,Attention,Focused,The API endpoint returns a JSON response
EVT00003476,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:27:53,Fatigue,Blinking rate high,Please pay attention to this section
EVT00003477,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:19:12,Attention,Focused,Let's look at this example together
EVT00003478,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:41:32,Attention,Distracted (looking sideways and down),This is the final topic for today
EVT00003479,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:56:27,Attention,Distracted (looking sideways and down),Let's look at this example together
EVT00003480,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:43:38,Hand Motion,Hand Detected,Can anyone explain what a variable is
EVT00003481,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:40:48,Hand Motion,Hand Detected,This concept is very important for the exam
EVT00003482,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:43:01,Attention,Focused,Make sure to test your functions
EVT00003483,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 12:09:40,Attention,Distracted (looking away),Let's debug this code together
EVT00003484,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 12:06:10,Attention,Distracted (looking sideways and up),Let's debug this code together
EVT00003485,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 12:01:21,Hand Motion,Hand Not Detected,Let's take a five minute break
EVT00003486,SES000019,PAR000274,STU058,Femi Smith,2025-09-27 11:42:34,Attention,Distracted (looking sideways and down),Please pay attention to this section
EVT00003487,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 12:11:01,Attention,Focused,Please pay attention to this section
EVT00003488,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 11:12:47,Hand Motion,Hand Detected,Let me show you how this works in practice
EVT00003489,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 11:11:06,Hand Motion,Hand Detected,Who can tell me the difference between SQL and NoSQL
EVT00003490,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 11:38:13,Hand Motion,Hand Not Detected,The project requirements are on the portal
EVT00003491,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 12:13:23,Attention,Distracted (looking sideways and down),Let's take a five minute break
EVT00003492,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 11:17:32,Fatigue,Blinking rate high,Let's debug this code together
EVT00003493,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 12:11:53,Fatigue,Drowsy,Remember to commit your changes regularly
EVT00003494,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 11:36:27,Hand Motion,Hand Not Detected,Let's look at this example together
EVT00003495,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 11:41:20,Hand Motion,Hand Detected,Today we will discuss loops and conditionals
EVT00003496,SES000019,PAR000275,STU011,Kevin Okonkwo,2025-09-27 11:39:37,Hand Motion,Hand Detected,The API endpoint returns a JSON response
